"251","lens","structure",NULL,NULL,NULL,NULL,NULL,"0"
"252","leptostrophiid","structure",NULL,NULL,NULL,NULL,NULL,"0"
"253","leptostrophiids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"254","liang","structure",NULL,NULL,NULL,NULL,NULL,"0"
"255","limbus","structure",NULL,NULL,NULL,NULL,NULL,"0"
"256","line","structure",NULL,NULL,NULL,NULL,NULL,"0"
"257","lines","structure",NULL,NULL,NULL,NULL,NULL,"0"
"258","lingulids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"259","linoproductids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"260","linoproductoids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"261","lip","structure",NULL,NULL,NULL,NULL,NULL,"0"
"262","lirae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"263","listrium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"264","lobation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"265","lobe","structure",NULL,NULL,NULL,NULL,NULL,"0"
"266","lobes","structure",NULL,NULL,NULL,NULL,NULL,"0"
"267","loops","structure",NULL,NULL,NULL,NULL,NULL,"0"
"268","lophidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"269","lophophore","structure",NULL,NULL,NULL,NULL,NULL,"0"
"270","lyttoniidines","structure",NULL,NULL,NULL,NULL,NULL,"0"
"271","lyttoniids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"272","mantle","structure",NULL,NULL,NULL,NULL,NULL,"0"
"273","mantles","structure",NULL,NULL,NULL,NULL,NULL,"0"
"274","margin","structure",NULL,NULL,NULL,NULL,NULL,"0"
"275","margins","structure",NULL,NULL,NULL,NULL,NULL,"0"
"276","markings","structure",NULL,NULL,NULL,NULL,NULL,"0"
"277","marks","structure",NULL,NULL,NULL,NULL,NULL,"0"
"278","mass","structure",NULL,NULL,NULL,NULL,NULL,"0"
"279","mat","structure",NULL,NULL,NULL,NULL,NULL,"0"
"280","mats","structure",NULL,NULL,NULL,NULL,NULL,"0"
"281","media","structure",NULL,NULL,NULL,NULL,NULL,"0"
"282","mesolophe","structure",NULL,NULL,NULL,NULL,NULL,"0"
"283","metanephridia","structure",NULL,NULL,NULL,NULL,NULL,"0"
"284","microornament","structure",NULL,NULL,NULL,NULL,NULL,"0"
"285","microornamentation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"286","midline","structure",NULL,NULL,NULL,NULL,NULL,"0"
"287","midvalve","structure",NULL,NULL,NULL,NULL,NULL,"0"
"288","monticules","structure",NULL,NULL,NULL,NULL,NULL,"0"
"289","monticulus","structure",NULL,NULL,NULL,NULL,NULL,"0"
"290","mouth","structure",NULL,NULL,NULL,NULL,NULL,"0"
"291","multicostellae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"292","muscle","structure",NULL,NULL,NULL,NULL,NULL,"0"
"293","muscles","structure",NULL,NULL,NULL,NULL,NULL,"0"
"294","musculature","structure",NULL,NULL,NULL,NULL,NULL,"0"
"295","myaria","structure",NULL,NULL,NULL,NULL,NULL,"0"
"296","myocoelidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"297","myophore","structure",NULL,NULL,NULL,NULL,NULL,"0"
"298","myophores","structure",NULL,NULL,NULL,NULL,NULL,"0"
"299","myophragm","structure",NULL,NULL,NULL,NULL,NULL,"0"
"300","myophragms","structure",NULL,NULL,NULL,NULL,NULL,"0"
"301","nephropore","structure",NULL,NULL,NULL,NULL,NULL,"0"
"302","nerve","structure",NULL,NULL,NULL,NULL,NULL,"0"
"303","nerves","structure",NULL,NULL,NULL,NULL,NULL,"0"
"304","neumania","structure",NULL,NULL,NULL,NULL,NULL,"0"
"305","nick","structure",NULL,NULL,NULL,NULL,NULL,"0"
"306","node","structure",NULL,NULL,NULL,NULL,NULL,"0"
"307","nodes","structure",NULL,NULL,NULL,NULL,NULL,"0"
"308","notch","structure",NULL,NULL,NULL,NULL,NULL,"0"
"309","notodeltidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"310","notothyria","structure",NULL,NULL,NULL,NULL,NULL,"0"
"311","notothyrium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"312","nubs","structure",NULL,NULL,NULL,NULL,NULL,"0"
"313","obolids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"314","opening","structure",NULL,NULL,NULL,NULL,NULL,"0"
"315","openings","structure",NULL,NULL,NULL,NULL,NULL,"0"
"316","organ","structure",NULL,NULL,NULL,NULL,NULL,"0"
"317","organs","structure",NULL,NULL,NULL,NULL,NULL,"0"
"318","ornament","structure",NULL,NULL,NULL,NULL,NULL,"0"
"319","ornamentation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"320","ornamention","structure",NULL,NULL,NULL,NULL,NULL,"0"
"321","ornaments","structure",NULL,NULL,NULL,NULL,NULL,"0"
"322","orthides","structure",NULL,NULL,NULL,NULL,NULL,"0"
"323","orthoids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"324","outgrowth","structure",NULL,NULL,NULL,NULL,NULL,"0"
"325","outgrowths","structure",NULL,NULL,NULL,NULL,NULL,"0"
"326","pad","structure",NULL,NULL,NULL,NULL,NULL,"0"
"327","pads","structure",NULL,NULL,NULL,NULL,NULL,"0"
"328","papillae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"329","part","structure",NULL,NULL,NULL,NULL,NULL,"0"
"330","partition","structure",NULL,NULL,NULL,NULL,NULL,"0"
"331","partitions","structure",NULL,NULL,NULL,NULL,NULL,"0"
"332","parts","structure",NULL,NULL,NULL,NULL,NULL,"0"
"333","parvicostellae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"334","passage","structure",NULL,NULL,NULL,NULL,NULL,"0"
"335","pedicle","structure",NULL,NULL,NULL,NULL,NULL,"0"
"336","perforation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"337","perforations","structure",NULL,NULL,NULL,NULL,NULL,"0"
"338","perideltidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"339","periostracum","structure",NULL,NULL,NULL,NULL,NULL,"0"
"340","periphery","structure",NULL,NULL,NULL,NULL,NULL,"0"
"341","pit","structure",NULL,NULL,NULL,NULL,NULL,"0"
"342","pits","structure",NULL,NULL,NULL,NULL,NULL,"0"
"343","places","structure",NULL,NULL,NULL,NULL,NULL,"0"
"344","plate","structure",NULL,NULL,NULL,NULL,NULL,"0"
"345","plates","structure",NULL,NULL,NULL,NULL,NULL,"0"
"346","platform","structure",NULL,NULL,NULL,NULL,NULL,"0"
"347","platforms","structure",NULL,NULL,NULL,NULL,NULL,"0"
"348","plectorthoids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"349","pleurocoel","structure",NULL,NULL,NULL,NULL,NULL,"0"
"350","plicae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"351","plication","structure",NULL,NULL,NULL,NULL,NULL,"0"
"352","plications","structure",NULL,NULL,NULL,NULL,NULL,"0"
"353","points","structure",NULL,NULL,NULL,NULL,NULL,"0"
"354","portion","structure",NULL,NULL,NULL,NULL,NULL,"0"
"355","portions","structure",NULL,NULL,NULL,NULL,NULL,"0"
"356","pouches","structure",NULL,NULL,NULL,NULL,NULL,"0"
"357","process","structure",NULL,NULL,NULL,NULL,NULL,"0"
"358","processes","structure",NULL,NULL,NULL,NULL,NULL,"0"
"359","productellids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"360","productides","structure",NULL,NULL,NULL,NULL,NULL,"0"
"361","productidines","structure",NULL,NULL,NULL,NULL,NULL,"0"
"362","productorthids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"363","projection","structure",NULL,NULL,NULL,NULL,NULL,"0"
"364","projections","structure",NULL,NULL,NULL,NULL,NULL,"0"
"365","propareas","structure",NULL,NULL,NULL,NULL,NULL,"0"
"366","protorthides","structure",NULL,NULL,NULL,NULL,NULL,"0"
"367","protorthoids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"368","protrusions","structure",NULL,NULL,NULL,NULL,NULL,"0"
"369","pseudodeltidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"370","pseudointerarea","structure",NULL,NULL,NULL,NULL,NULL,"0"
"371","pseudointerareas","structure",NULL,NULL,NULL,NULL,NULL,"0"
"372","pseudopunctae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"373","pseudospondylium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"374","pustules","structure",NULL,NULL,NULL,NULL,NULL,"0"
"375","rafinesquinids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"376","recesses","structure",NULL,NULL,NULL,NULL,NULL,"0"
"377","region","structure",NULL,NULL,NULL,NULL,NULL,"0"
"378","regions","structure",NULL,NULL,NULL,NULL,NULL,"0"
"379","resupination","structure",NULL,NULL,NULL,NULL,NULL,"0"
"380","reticulation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"381","rhipidomellids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"382","rhynchonelliform","structure",NULL,NULL,NULL,NULL,NULL,"0"
"383","rhynchonelliforms","structure",NULL,NULL,NULL,NULL,NULL,"0"
"384","rib","structure",NULL,NULL,NULL,NULL,NULL,"0"
"385","ribbing","structure",NULL,NULL,NULL,NULL,NULL,"0"
"386","ribs","structure",NULL,NULL,NULL,NULL,NULL,"0"
"387","ridge","structure",NULL,NULL,NULL,NULL,NULL,"0"
"388","ridges","structure",NULL,NULL,NULL,NULL,NULL,"0"
"389","rim","structure",NULL,NULL,NULL,NULL,NULL,"0"
"390","rims","structure",NULL,NULL,NULL,NULL,NULL,"0"
"391","rod","structure",NULL,NULL,NULL,NULL,NULL,"0"
"392","rods","structure",NULL,NULL,NULL,NULL,NULL,"0"
"393","rugae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"394","rugation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"395","rugellae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"396","rugosochonetids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"397","scar","structure",NULL,NULL,NULL,NULL,NULL,"0"
"398","scars","structure",NULL,NULL,NULL,NULL,NULL,"0"
"399","scoop","structure",NULL,NULL,NULL,NULL,NULL,"0"
"400","sector","structure",NULL,NULL,NULL,NULL,NULL,"0"
"401","segments","structure",NULL,NULL,NULL,NULL,NULL,"0"
"402","semicostella","structure",NULL,NULL,NULL,NULL,NULL,"0"
"403","sentosiids","structure",NULL,NULL,NULL,NULL,NULL,"0"
"404","septa","structure",NULL,NULL,NULL,NULL,NULL,"0"
"405","septalium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"406","septules","structure",NULL,NULL,NULL,NULL,NULL,"0"
"407","septum","structure",NULL,NULL,NULL,NULL,NULL,"0"
"408","serrations","structure",NULL,NULL,NULL,NULL,NULL,"0"
"409","setae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"410","sets","structure",NULL,NULL,NULL,NULL,NULL,"0"
