"47753","deltate","shape",,,"Equilaterally triangular, broadest at the base, and regularly attenuate to an angular apex.  See also obdeltate.","shape",NULL,"1","c9c83879-d561-447c-a3c6-3cdd37002f13"
"47754","deltoid","shape",,,"Three-angular (trigonous, triquetrous), broadest at the base, and regularly attenuate to an angular apex; equilaterally pyramidal with three lateral faces.  See also obdeltoid.","shape",NULL,"1","177ec815-0720-4eef-a743-3483c277104c"
"47755","dendritic","architecture",,,"Like the branched axial structure of a tree.","architecture",NULL,"1","f8877da9-ec90-4e0f-a7c3-6d67920a6571"
"47756","dens","STRUCTURE",,,"One of a series of regularly spaced, angular, marginal convexities oriented more or less perpendicular to the generalized perimeter of a laminar structure.  See also  crena (scallop), crenule (scalloplet), sawtooth, sawtoothlet, toothlet.","STRUCTURE",NULL,"0","9a164638-c944-47b1-87f0-b316c0c14120"
"47757","dentes","STRUCTURE",,,"One of a series of regularly spaced, angular, marginal convexities oriented more or less perpendicular to the generalized perimeter of a laminar structure.  See also  crena (scallop), crenule (scalloplet), sawtooth, sawtoothlet, toothlet.","STRUCTURE",NULL,"0","96b098d5-4afe-46e1-9293-e3565aad9c3d"
"47758","dentate","shape",,,"Having regularly spaced, angular convexities oriented more or less perpendicular to the generalized perimeter.  See also  crenate (scalloped), crenulate (small-scalloped), denticulate (small-toothed), serrate (sawtoothed), serrulate (small-sawtoothed).","shape",NULL,"1","894a57fc-d973-4554-8a63-12d1ef56733c"
"47759","_dentate","shape",,,"Generally truncate but with the number of antrorse, attenuate, distal lobes indicated by the prefix; as in tridentate.","shape",NULL,"1","2e2eb905-8333-4688-9d91-4e613f0247e1"
"47760","_dentate","shape",,,"Having the number of orders of dentes (teeth) indicated by the prefix, one upon another; as in twice-dentate.  See also ...crenate (...-scalloped), ...serrate (...-sawtoothed).","shape",NULL,"1","5bb65dfa-1137-4463-8dc9-fb90e0f8a48e"
"47761","denticulate","shape",,,"Finely dentate (toothed).  See also crenate (scalloped), crenulate (small-scalloped), serrate (sawtoothed), serrulate (small-sawtoothed).","shape",NULL,"1","973a1adf-3f47-41c0-ad9c-029826f44478"
"47762","depressed","shape",,,"Flattened distally, perpendicular to the longitudinal axis, as though pressed from the top, the external surface otherwise basically convex.  Often used in combination with some other term that describes the overall shape exclusive of ('before') flattening, e.g., depressed-globose.  See also compressed (complanate), obcompressed.","shape",NULL,"1","eec3dba3-b0af-4fd6-b8ca-9c660864d03f"
"47763","derivation","CHARACTER",,,"Ontogenetic origin.","CHARACTER",NULL,"1","d72093d2-8ecb-43cb-b946-e419b0d9120e"
"47764","descending","orientation","lateral structure",,"Salient at its base and then curving downward or backward.","orientation",NULL,"1","8c49fdfb-7604-4959-a552-62731e173f98"
"47765","determinate","development",,,"Having the terminal (central, apical, or distal) portion differentiating first and the lateral (peripheral, basal, or proximal) portions later, development thus proceeding sequentially downward or outward, growth of the whole thereby organizationally limited.","development",NULL,"1","fd451ef8-7bd5-42f9-8e68-63bd985e6eb9"
"47766","development","CHARACTER",,,"Mode or pattern of growth and differentiation.","CHARACTER",NULL,"1","9b3936ac-d435-4743-943d-9ff9bf8b31ac"
"47767","dextrorse","orientation",,,"Directed to the right, relative to the direction of growth along an explicit or implicit axis of reference.  See also sinistrorse (leftward).","orientation",NULL,"1","19ad3051-5111-47d8-a194-71036e24ad3b"
"47768","di_","prefix",,,"Indicating presence of or constitution by two entities of the type denoted by the term's stem; as in  diadelphous, dicyclic, dimerous.  See also individual entries for terms with this prefix whose meanings, at least in some applications, are more specific than usually indicated by such combination; and also double-... (bi..., twice-...).","prefix",NULL,"1","5fa3f69b-2eb1-4cb9-86af-4e8a3a222412"
"47769","diacytic","architecture","stomate",,"Having two subsidiary cells that together surround it, their common wall oriented perpendicular to its long axis.","architecture",NULL,"1","f1a0eaae-5e32-4cf0-98c1-e1106bc34101"
"47770","dialypetalous","architecture","flower, perianth, corolla",,"Having two or more distinct petals; having the petals unfused.","architecture",NULL,"1","60593652-89e3-4a1d-af42-b71a228d6f11"
"47771","dialysepalous","architecture","flower, perianth, calyx",,"Having two or more distinct sepals; having the sepals unfused.","architecture",NULL,"1","348fd30a-2629-4564-8ef0-f8c8e5951f58"
"47772","diamond-shaped","shape",,,"Transversely square, broadest and longitudinally angular at the middle, regularly attenuate to angular ends, all faces essentially plane; like the stylized shape of a diamond.","shape",NULL,"1","d4542699-9e62-4676-833a-f88512a84cac"
"47773","diaphragmed","architecture","pith",,"Uninterrupted by cavities but heterogeneous in texture at axis maturity, with sectors of spongy tissue separated by relatively thin transverse plates of denser tissue that occur at the nodes or are otherwise regularly spaced along the axis.","architecture",NULL,"1","1f50a76d-733d-4da9-9816-1cb6e74fcbca"
"47774","dichasiate","architecture","inflorescence",,"Comprising one or more simple or compound dichasia.  See also cincinnate, cymose, cymulose, helicoid-cymose, monochasiate, scorpioid-cymose.","architecture",NULL,"1","e735e66f-cf60-4fdf-99dd-3ca7f3427dd2"
"47775","dichasiiform","architecture","capitulescence, inflorescence",,"Resembling a dichasium, but not strictly such.","architecture",NULL,"1","51b59a2e-7eee-4d42-90eb-e847684625b3"
"47776","dichasium","nominative","inflorescence",,"Determinate and falsely dichotomous with each axial segment bearing a sessile terminal flower and either a pair of opposite pedicellate lateral flowers or a pair of opposite lateral branches.  See also cincinnus, cyme, cymule, helicoid cyme, monochasium, scorpioid cyme.","nominative",NULL,"1","8b934c22-cad0-46b2-b79b-4394fb7c6673"
"47777","dichasia","nominative","inflorescence",,"Determinate and falsely dichotomous with each axial segment bearing a sessile terminal flower and either a pair of opposite pedicellate lateral flowers or a pair of opposite lateral branches.  See also cincinnus, cyme, cymule, helicoid cyme, monochasium, scorpioid cyme.","nominative",NULL,"1","a10794b5-f1a8-4de4-9a1f-97fb4ef5f204"
"47778","dichasium-like","architecture","capitulescence, inflorescence",,"Resembling a dichasium, but not strictly such.","architecture",NULL,"1","a66113b5-d8f6-483c-aa72-9be2e8dc57f7"
"47779","dichlamydeous","architecture","flower",,"Having a perianth differentiated into a distinct calyx (sepals) and corolla (petals).","architecture",NULL,"1","fbdf943c-e7d7-4e2a-ba6b-549a71576afc"
"47780","dichogamous","maturation","bisexual flower",,"Having the androecium and gynoecium becoming functionally mature at different times.","maturation",NULL,"1","9c23f255-2fff-44fa-b295-71fa4eeee358"
"47781","dichotomous","architecture","axis",,"Branching by division of the apical meristem producing two coordinate but not necessarily equal derivatives from each division.","architecture",NULL,"1","7e6e0ebd-ba27-407f-a3c8-6a8a2c9878c1"
"47782","diclesium","nominative","fruit",,"An achene enveloped by a persistent, free perianth base.","nominative",NULL,"1","6ea25ab3-8a28-459d-9a97-26c849c31c1c"
"47783","diclesia","nominative","fruit",,"An achene enveloped by a persistent, free perianth base.","nominative",NULL,"1","f1b9229b-956e-4df1-a0ac-399b813bc534"
"47784","diclinous","reproduction","taxon",,"Having all flowers functionally unisexual.  See also monoclinous (synoecious).","reproduction",NULL,"1","22e74f98-23b6-4d85-a000-f26a3c412e05"
"47785","didynamous","architecture","flower, androecium",,"Diadelphous with two stamens in each set.  See also tetradynamous.","architecture",NULL,"1","60b716f2-9572-4c5f-a47e-51369fac57a1"
"47786","diffuse","architecture","plant, stem",,"Having branches remote and divergent to divaricate.","architecture",NULL,"1","9d34ff30-d94f-4c9a-b6f4-2107b2de3ed7"
"47787","diffuse root","STRUCTURE",,,"Any member of a dense system of adventitious, slender roots that arise from the base of a main stem and functionally replace an evanescent primary root.","STRUCTURE",NULL,"0","95a6483a-c35d-4732-917a-82fed0a483dd"
"47788","diffuse-porous","porosity",,,"Homogeneously porous, the vessels not differentially disposed by size or number.","porosity",NULL,"1","b912522c-b3d1-408e-b7c3-52f1d1182488"
"47789","diffuse-rooted","architecture","plant",,"Having a dense system of adventitious, slender roots that arise from the base of the main stem and functionally replace an evanescent primary root.  See also taprooted.","architecture",NULL,"1","0eef56aa-14f0-48a6-9528-9ae4182e053f"
"47790","digamous","reproduction","inflorescence",,"Bearing flowers of two differing sexual constitutions; esp. in Asteraceae (Compositae).","reproduction",NULL,"1","0a6083bd-b8ae-48c9-af77-8868c4e7c89e"
"47791","digitate","architecture","foliaceous structure",,"Compound with one order of leaflets all inserted at a common point and diverging from one another; or lobed (cleft, divided, parted, segmented), incised or ribbed in a similar hand-like pattern.  Unless qualified to indicate otherwise, this term usually is understood to mean 'palmately once-compound.'  See also ...palmate, palmatifid, palmatipinnate, ternate.","architecture",NULL,"1","7e90c0c8-5463-4ae6-b039-d82f64e86f25"
"47792","_digitate","architecture","foliaceous structure",,"Compound with the number of orders of leaflets indicated by the prefix, each order digitate; as in tridigitate.","architecture",NULL,"1","e13551ce-f771-40d2-a72b-37388f1ec73a"
"47793","dilate","shape","elongate structure",,"Narrow at one end and broadening toward the other; esp. when essentially terete at the narrow proximal end and seemingly flattened distally, as some anther filaments.","shape",NULL,"1","6853d2f8-39b0-4e94-b874-6a09df990ce8"
"47794","dilated","shape","elongate structure",,"Narrow at one end and broadening toward the other; esp. when essentially terete at the narrow proximal end and seemingly flattened distally, as some anther filaments.","shape",NULL,"1","3bf633ca-1889-4763-bfc7-40275ef23638"
"47795","dimidiate","shape",,,"Halved, figuratively; bilaterally asymmetric, nearly or wholly lacking one side as implicitly compared with some corresponding bilaterally symmetric structure, real or imagined.","shape",NULL,"1","f4aa5710-8db1-42a9-b5b1-a09cc6b38569"
"47796","dimidiate","shape",,,"Halved, figuratively; bilaterally asymmetric, nearly or wholly lacking one side as implicitly compared with some corresponding bilaterally symmetric structure, real or imagined.","shape",NULL,"1","3655eb44-7b95-46fd-b9a3-cd5c31776915"
"47797","dioecious","reproduction","taxon",,"Having all flowers or spikelets functionally unisexual, each plant having only staminate or only pistillate types.  See also monoecious.","reproduction",NULL,"1","11642198-5ce5-494e-9acf-012b88866861"
"47798","diplecolobal","arrangement","cotyledons",,"Incumbent but with the cotyledons folded together twice or more, the folds transverse.","arrangement",NULL,"1","1a4c777e-dc46-4d8a-870b-cd222dd06870"
"47799","diplostemonous","architecture","flower, androecium",,"Having the stamens dicyclic, the proximal whorl with members directly above the sepals, the distal whorl with members directly above the petals.  See also obdiplostemonous.","architecture",NULL,"1","f72d7549-c698-4288-81a5-270cf2e8409a"
"47800","diplotegium","nominative","fruit",,"A pyxis with accessory tissue adnate to the pericarp; derived from an inferior ovary.","nominative",NULL,"1","9a9b72d6-d703-43c4-92d9-f3e69345ecdb"
"47801","diplotegia","nominative","fruit",,"A pyxis with accessory tissue adnate to the pericarp; derived from an inferior ovary.","nominative",NULL,"1","f6900203-e2b1-4a60-8ac8-e740dda1e569"
"47802","disarticulating","architecture","axis",,"Articulate(d) and with the main portions of the whole separating at the joints upon maturity or senescence.","architecture",NULL,"1","efb1ea5f-9c0d-45c8-82eb-4fa73919a7e5"
"47803","disc","STRUCTURE",,,"Any distinct, annular to discoid structure produced from or borne upon a floral receptacle between or basal to any of the sets of floral organs; usually fleshy, often nectariferous.","STRUCTURE",NULL,"0","526f9f1f-467d-4cc5-b788-f56bf62a2701"
"47804","disk","STRUCTURE",,,"Any distinct, annular to discoid structure produced from or borne upon a floral receptacle between or basal to any of the sets of floral organs; usually fleshy, often nectariferous.","STRUCTURE",NULL,"0","352d01f8-92b0-42d0-b15d-17d19ad467f8"
"47805","disc","STRUCTURE",,,"Collectively, the disc florets of a capitulum (head), or the surface presented by them.","STRUCTURE",NULL,"0","087859f5-83e1-4d73-a840-5fee8ed08711"
"47806","disk","STRUCTURE",,,"Collectively, the disc florets of a capitulum (head), or the surface presented by them.","STRUCTURE",NULL,"0","27ddb191-2f2c-48c8-ab56-361383957f9f"
"47807","disc floret","STRUCTURE",,,"A floret that has an actinomorphic corolla, is bisexual, functionally staminate, or functionally pistillate, and is borne in a radiate, discoid, disciform, or radiant capitulum (head) interior (distal) to any peripheral series of differing florets that may be present; in Asteraceae (Compositae).","STRUCTURE",NULL,"0","cec71a8a-8600-4a30-a593-46b2b3dbf892"
"47808","discal","insertion",,,"Upon or otherwise directly associated with the floral disc.","shape","q","1","6f941bef-a7ce-4dbd-811e-34375315b9eb"
"47809","discal","position",,,"Upon or otherwise directly associated with the floral disc.","shape","q","1","62998414-b5a1-4f17-ba88-a66d16afd207"
"47810","disciform","shape",,,"Relatively thin with two round, plane or convex, opposite broad faces and a rounded circumferential edge; like a disc.  See also lenticular (biconvex, lens-shaped), meniscoid, placentiform (placenta-shaped), trochlear (pulley-wheel-shaped).","shape",NULL,"1","132b44ab-4f84-427d-88f0-18582c1bc4c5"
"47811","disciform","architecture","capitulum (head)",,"Bearing one or more peripheral series of florets that are usually pistillate and that have relatively slender actinomorphic corollas, and one or more central series of florets that are bisexual or functionally staminate and that have relatively broader actinomorphic corollas; in Asteraceae (Compositae).","shape",NULL,"1","2b5f4dd9-5534-474a-b078-be7cce9fbd53"
"47812","discoid","shape",,,"Relatively thin with two round, plane or convex, opposite broad faces and a rounded circumferential edge; like a disc.  See also lenticular (biconvex, lens-shaped), meniscoid, placentiform (placenta-shaped), trochlear (pulley-wheel-shaped).","shape",NULL,"1","8e7bb664-fb86-40e9-ad36-d8188a495b73"
"47813","discoid","architecture","capitulum (head)",,"Bearing florets that all have actinomorphic corollas and that are all bisexual, or all functionally staminate, or all functionally pistillate; in Asteraceae (Compositae).","shape",NULL,"1","51f01423-1e38-4b6f-8f72-8c7774ae49de"
"47814","discolor","coloration",,,"Having surfaces of different colors; esp. leaves with differently colored adaxial and abaxial surfaces.","coloration",NULL,"1","506b8645-8239-4451-ab34-3097b428ae0e"
"47815","discolorous","coloration",,,"Having surfaces of different colors; esp. leaves with differently colored adaxial and abaxial surfaces.","coloration",NULL,"1","456965c7-593b-46d6-8e11-4a92ee4de69a"
"47816","discrete","fusion","equivalent structures",,"Not fused or joined with one another in any degree.","fusion",NULL,"1","9b8175db-c58b-441e-b014-3c756b5fef21"
"47817","disk","STRUCTURE",,,"See disc.","STRUCTURE",NULL,"0","223dc780-d597-4cfc-b156-e849b28a17a1"
"47818","dissected","shape",,,"Having two or more component sectors or peripheral protrusions that are delimited by concavities in the surface or margin and that are not proximally distinct from the remainder of the whole.  The meanings of this term and its approximate synonyms sometimes have been supposed to differ according to the depth of the delimiting concavities relative to the midline or midpoint of the overall structure, and/or to the shape or proportions of the protusions or sectors; however, there has been little consistency in the applications of the various terms according to such distinctions, which are ones only of degree and are necessarily arbitrary in any case.  In general usage, these terms differ only indistinctly and connotatively: cleft, lobed (or lobate), parted (or partite) and segmented tend to connote fewer protrusions or sectors; lobate usually connotes as well a generally rounded shape; dissected tends to connote more numerous sectors that are elongate and angular.  See also cut (incised, lacerate, torn), laciniate (slashed).","shape",NULL,"1","5438212c-aa86-4d1d-94a4-62c780e23b8b"
"47819","dissected","shape",,,"Having two or more component sectors or peripheral protrusions that are delimited by concavities in the surface or margin and that are not proximally distinct from the remainder of the whole.  The meanings of this term and its approximate synonyms sometimes have been supposed to differ according to the depth of the delimiting concavities relative to the midline or midpoint of the overall structure, and/or to the shape or proportions of the protusions or sectors; however, there has been little consistency in the applications of the various terms according to such distinctions, which are ones only of degree and are necessarily arbitrary in any case.  In general usage, these terms differ only indistinctly and connotatively: cleft, lobed (or lobate), parted (or partite) and segmented tend to connote fewer protrusions or sectors; lobate usually connotes as well a generally rounded shape; dissected tends to connote more numerous sectors that are elongate and angular.  See also cut (incised, lacerate, torn), laciniate (slashed).","shape",NULL,"1","144f244d-44dd-4604-8d54-3f4dda80cd98"
"47820","dissepiment","STRUCTURE",,,"A wall or partition between adjacent locules of an ovary or fruit.","STRUCTURE",NULL,"0","978c1c40-4dee-4bb1-99f6-b2360d1b77b4"
"47821","distal","insertion",,,"Upon or associated with the portion of a structure farthest from its developmental origin.","shape","q","1","65371470-2751-4362-bc5a-aca94f1de4a6"
"47822","distal","position",,,"Upon or associated with the portion of a structure farthest from its developmental origin.","shape","q","1","3ce5c7d6-e7cd-465f-bdb2-732d1b96dad9"
"47823","distant","arrangement",,,"Disposed relatively far from one another along the axis.","arrangement",NULL,"1","dfc3c18d-c622-4f63-889a-8a6658f997aa"
"47824","distichous","arrangement",,,"Disposed in two ranks along the axis, the ranks opposite one another.","arrangement",NULL,"1","af9f7385-63d7-43a7-aabe-0c5fba371567"
"47825","distinct","fusion","equivalent structures",,"Not fused or joined with one another in any degree.","fusion",NULL,"1","1d793ef4-f701-4a90-8a32-f350f498d7bb"
"47826","diurnal","habit","flower",,"Opening during the daytime.","habit",NULL,"1","73184dd2-b95c-4ae7-930e-26a6885081cd"
"47827","divaricate","arrangement",,,"Strongly divergent.","arrangement",NULL,"1","7ef28624-b107-4e1f-b389-4f471a2d5478"
"47828","divergent","arrangement",,,"Directed at individually different angles from a common point or relatively limited zone of origin, thus farther apart distally than proximally.","arrangement",NULL,"1","0c3ecf59-e470-4bc0-8bbf-429291874086"
"47829","divided","shape",,,"Having two or more component sectors or peripheral protrusions that are delimited by concavities in the surface or margin and that are not proximally distinct from the remainder of the whole.  The meanings of this term and its approximate synonyms sometimes have been supposed to differ according to the depth of the delimiting concavities relative to the midline or midpoint of the overall structure, and/or to the shape or proportions of the protusions or sectors; however, there has been little consistency in the applications of the various terms according to such distinctions, which are ones only of degree and are necessarily arbitrary in any case.  In general usage, these terms differ only indistinctly and connotatively: cleft, lobed (or lobate), parted (or partite) and segmented tend to connote fewer protrusions or sectors; lobate usually connotes as well a generally rounded shape; dissected tends to connote more numerous sectors that are elongate and angular.  See also cut (incised, lacerate, torn), laciniate (slashed).","shape",NULL,"1","ae3c90c4-ad28-4681-9f08-cfc1d77c5a5a"
"47830","divided","shape",,,"Having two or more component sectors or peripheral protrusions that are delimited by concavities in the surface or margin and that are not proximally distinct from the remainder of the whole.  The meanings of this term and its approximate synonyms sometimes have been supposed to differ according to the depth of the delimiting concavities relative to the midline or midpoint of the overall structure, and/or to the shape or proportions of the protusions or sectors; however, there has been little consistency in the applications of the various terms according to such distinctions, which are ones only of degree and are necessarily arbitrary in any case.  In general usage, these terms differ only indistinctly and connotatively: cleft, lobed (or lobate), parted (or partite) and segmented tend to connote fewer protrusions or sectors; lobate usually connotes as well a generally rounded shape; dissected tends to connote more numerous sectors that are elongate and angular.  See also cut (incised, lacerate, torn), laciniate (slashed).","shape",NULL,"1","ad2efa48-911f-494a-b50f-29db010c3032"
"47831","division","STRUCTURE",,,"Any generally convex, major peripheral protrusion or component sector that is delimited by concavities in the surface or margin and that is not proximally distinct from the remainder of the whole.","STRUCTURE",NULL,"0","7477724b-6180-4fdf-8702-6ebe2938c42f"
"47832","dodeca_","prefix",,,"Indicating presence of or constitution by twelve entities of the type denoted by the term's stem; as in  dodecandrous, dodecalocular, dodecastylous.","prefix",NULL,"1","48526f74-b270-45b2-8efb-e4f506ccc26c"
"47833","dolabrate","shape",,,"Like an axehead oriented cutting edge downward.  This term is not semantically distinct from dolabriform, but botanically they have had somewhat different applications.","shape",NULL,"1","82ade8b3-a656-456b-8eed-63e85b91cbce"
"47834","dolabriform","shape",,,"Elongate, basally terete, becoming strongly compressed toward an abruptly and unilaterally broader apex; like an axe (handle plus head).  This term is not semantically distinct from dolabrate, but botanically they have had somewhat different applications.","shape",NULL,"1","56e00f59-411f-4fd2-b881-9b4690dd2d58"
"47835","dome-shaped","shape",,,"Convex overall, broadest at the base, and transversely more or less circular to elliptical throughout.","shape",NULL,"1","27f28b4c-2443-4115-aaf0-49c4c204e604"
"47836","dorsal","insertion",,"not recommended","On or pertaining to the side or portion of a lateral structure that faces (or would face) away from the bearing axis when (or if) the axis of the lateral structure is (or were) oriented in the same general direction as the bearing axis.","position","q","1","883d19f3-ec78-44d2-9845-82bf15b4250a"
"47837","dorsal","position",,"not recommended","On or pertaining to the side or portion of a lateral structure that faces (or would face) away from the bearing axis when (or if) the axis of the lateral structure is (or were) oriented in the same general direction as the bearing axis.","position","q","1","08d0e3a4-4617-47f4-a86a-23dd9d42f011"
"47838","dorsifixed","fixation",,,"Attached on the abaxial side well above the base.","fixation",NULL,"1","205c3bd6-322b-42a0-8cf0-de42f7bc9cd4"
"47839","dorsiventral","architecture",,,"Having structurally distinct abaxial (dorsal) and adaxial (ventral) portions or aspects.","architecture",NULL,"1","117232dc-4fac-4520-8af2-4cbc71e32640"
"47840","dot","FEATURE",,,"A small, generally round sector of distinct coloration or relief.","FEATURE",NULL,"1","20842891-937c-4d82-8d33-b8b116452aad"
"47841","dot-like","shape",,,"Very small and generally circular in outline.","shape",NULL,"1","b69282fa-70a2-4ae5-a1bd-b0796dc734a6"
"47842","dotted","coloration",,,"Having small, round, clear or colored spots that contrast with the ground color.  See also small-dotted (puncticulate).","coloration",NULL,"1","0e1afb2b-c952-4014-94ef-143a09d46ab8"
"47843","dotted","relief",,,"Having small, round, shallow depressions or low protrusions.  See also small-dotted (puncticulate).","coloration",NULL,"1","8a31118b-b359-4653-afcf-2474077aff8e"
"47844","double_","prefix",,,"Indicating presence of two hierarchical orders of the type of entity or pattern denoted by the term's stem; as in double-pinnate, double-crenate.  See also two-... (bi..., di...).","prefix",NULL,"1","efcb593a-3308-485a-b840-4d3a024aa6d1"
"47845","dovetailing","habit","trichome",,"Papillate and serving to hold a surface to the opposing one of an appressed structure by interlocking with others on the opposing surface; sometimes furcate.","habit",NULL,"1","554f6d66-848e-465c-9382-f039e3de1239"
"47846","downcurved","orientation","lateral structure",,"Salient at its base and then curving downward or backward.","orientation",NULL,"1","97a93643-48e0-404e-a38e-8ae96d2f04ca"
"47847","downy","pubescence",,,"Of or bearing relatively short, slender, soft, more or less erect, capillate trichomes.  See also puberulent.","pubescence",NULL,"1","130781a0-37d0-49e0-ab94-def776ab76c7"
"47848","drooping","orientation",,,"Erect to salient (patent, porrect, spreading) proximally and curving downward distally.","orientation",NULL,"1","b25aa990-2526-46cb-a946-d8c8645e5eec"
"47849","dropper","STRUCTURE",,,"An axial outgrowth that descends from a bulb and eventually forms a new bulb; esp. in Orchidaceae.","STRUCTURE",NULL,"0","016f8c7a-3f12-4d8a-9a8e-7eb8ed1edcc1"
"47850","drupaceous","architecture","fruit",,"Having the structure and texture of a drupe.","architecture",NULL,"1","7854ecbc-e137-4d29-ab57-f76d9026988f"
"47851","drupe","nominative","fruit",,"Fleshy, indehiscent and derived from a single, superior, simple or compound ovary; having a soft outer wall (exocarp and mesocarp) and an osseous inner stone (endocarp) containing the seed(s) (usually only one).","nominative",NULL,"1","b63692b1-b72d-4624-87cd-10c0446d2263"
"47852","drupelet","nominative","fruit",,"Diminutively drupe-like but derived from one of the simple, superior ovaries of an apocarpous flower, having a fleshy fruit wall and a hard seed (pyrene) within, a distinct constituent in an aggregate fruit; esp. in Rosaceae.","nominative",NULL,"1","355c3900-0afb-4b22-b78f-4cf4819a5122"
"47853","dull","reflectance",,,"Reflecting only a low proportion of incident light, with no apparent sheen.","reflectance",NULL,"1","b64b6f66-0be3-4eb6-83f4-588e3e9d0c7b"
"47854","duplicate","arrangement","cotyledons",,"Adaxially contiguous, folded sharply together longitudinally (one adaxially, one abaxially), and reflexed together, one enveloping the hypocotyl and radicle, the other enveloping the first.","arrangement","q","1","35d300ac-2dd6-4823-935f-c7242ebba048"
"47855","duplicate","vernation",,,"Each leaf folded sharply inward along its longitudinal axis, the adaxial surfaces of each side facing one another.","arrangement","q","1","53394187-3219-4866-a4b7-c1caae4f6174"
"47856","duration","CHARACTER",,,"Extent of lifetime, or persistence and physical state after maturation.","CHARACTER",NULL,"1","f86d8d2c-da54-46a5-8f9a-61329dc855f7"
"47857","dusty","coating",,,"Covered with a more or less even deposit of minute, dry, macroscopically indistinguishable particles.  See also powdery (pulverulent), which is not clearly distinct in its application.","coating",NULL,"1","2b367125-0991-4d14-a77c-7228f7ae1976"
"47858","dwarfed","size","plant",,"Strongly reduced; unusually or unexpectedly very small throughout.","size",NULL,"1","9b4d2945-501b-4286-9b2d-bb65870e8c91"
"47859","dyad","STRUCTURE",,,"A pair of coherent pollen grains shed as a unit.","STRUCTURE",NULL,"0","befa6da8-e2dc-4272-8e94-c2aad8b7a474"
"47860","dyadal","arrangement","pollen",,"Cohering and shed in pairs, each tetrad having separated into halves.","arrangement",NULL,"1","e6802a1c-fcb2-4783-97d4-bfc5325eb29f"
"47861","ear","STRUCTURE",,,"A small, rounded, lateral lobe at the base of a laminar structure, lying in more or less the same plane as the remainder of the lamina.","STRUCTURE",NULL,"0","821f1b3a-3fb0-40d9-9f38-ca0a6c0f313c"
"47862","ear-shaped","shape",,,"Resembling a mammalian outer ear.","shape",NULL,"1","df808dba-e6ff-427b-807d-14e1c1459380"
"47863","eared","shape","laminar structure",,"Having two small, rounded, lateral lobes, one to either side, that lie in more or less the same plane as the remainder of the lamina.","shape",NULL,"1","08837eaf-6a7f-4818-8e10-03fac162822a"
"47864","early-maturing","maturation","structure",,"Maturing early in the growing season, or early relative to the developmental progress of its context.","maturation",NULL,"1","11610c87-5056-4d9a-9418-8471797287d7"
"47865","eccentric","position",,,"Having a center or axis of symmetry not coincident with that of the context of reference.","position",NULL,"1","04a8c423-0ef8-44ff-8690-156ea2a93441"
"47866","echinate","architecture",,,"Bearing spines.","architecture",NULL,"1","43b625cb-59d7-4598-9d9d-6419fb81f777"
"47867","egg-shaped","shape",,,"Elongate and wholly convex, widest near a bluntly rounded base and attenuate to a narrower rounded apex; like the lateral outline of a fowl egg.  See also obovate.","shape",NULL,"1","fdd32a87-401e-485c-912d-0e00f83722aa"
"47868","egg-shaped","shape",,,"Transversely circular, broadest near a bluntly rounded base, and convexly attenuate to a narrower rounded apex; like a fowl egg.  See also obovoid.","shape",NULL,"1","e40b16cf-6402-4fd7-bb3d-a4760f461741"
"47869","eglandular","architecture",,,"Lacking glands.","architecture",NULL,"1","1fd296f5-4ea9-4a68-9a28-92b48c1d752c"
"47870","eight_","prefix",,,"Indicating presence of or constitution by eight entities of the type denoted by the term's stem; as in eight-carpelled, eight-flowered, eight-stamened.","prefix",NULL,"1","9828d478-39bf-4595-b94a-f22e76b0a675"
"47871","elaiosome","STRUCTURE",,,"A fleshy outgrowth from the seed coat (testa) that contains a high proportion of oil, usually attracting ants for dispersal.","STRUCTURE",NULL,"0","4628e45f-5104-4635-821f-23ec7095dd9b"
"47872","elaminate","architecture","foliaceous structure",,"Lacking an expanded, more or less planate, distal portion (lamina or blade).","architecture",NULL,"1","edddb6b1-b9b5-4e8d-b17f-322b1ed2b7b2"
"47873","elastic","texture",,,"Resiliently deformable with no loss of structural integrity.","texture",NULL,"1","e7844b2c-f556-4d3c-b66b-01ce0b607f93"
"47874","elastoviscin","SUBSTANCE",,,"A sticky, elastic material, especially that forming the threads that sometimes connect pollen grains.","SUBSTANCE",NULL,"1","e8febcd7-ff3a-425a-8160-8773ce7c8071"
"47875","elater","STRUCTURE",,,"An elongate cell with a helical, hygroscopic thickening in its wall, contained within a sporangium, expanding and contracting with changes in humidity and aiding dispersal of the spores; esp. in Hepaticae.","STRUCTURE",NULL,"0","7e843c71-20bd-4b04-be1c-dcbcb59e12ae"
"47876","elater","STRUCTURE",,,"An elongate, flattened, hygroscopic enation from a spore, straightening upon desiccation and aiding transport by air; esp. in Equisetaceae.","STRUCTURE",NULL,"0","b0ba7994-024d-4dae-9b1c-361d6ae70331"
"47877","eleven_","prefix",,,"Indicating presence of or constitution by eleven entities of the type denoted by the term's stem; as in eleven-carpelled, eleven-leafleted, eleven-stamened.","prefix",NULL,"1","d6b28c02-d6b2-4d53-8216-6da695e03e86"
"47878","ellipsoid","shape",,,"Elliptic in any median longitudinal section; elongate, transversely circular, broadest at the middle, and symmetrically convex-attenuate to rounded ends.  See also oblong.","shape",NULL,"1","d17540b3-abd8-41f0-8a57-0e5e20236f15"
